dates,products,state,US,amount,card,fico,balance,income,Fraud
8/17/22,Entertainment,AL,TRUE,304.37,Mastercard,461,5056.84,79000,0
3/20/22,Shopping,NA,FALSE,252.7,Mastercard,543,3264.45,65000,0
12/17/22,Shopping,AL,TRUE,256.22,Amex,530,4253,80000,0
10/24/22,Entertainment,AK,TRUE,80.69,Visa,565,9659.72,90000,0
8/27/22,Dining,NA,FALSE,131.19,Visa,581,1876.02,28000,0
11/28/22,Shopping,NA,FALSE,146.98,Visa,636,-567.52,157000,0
11/7/22,Shopping,AL,TRUE,75.4,Discover,786,1750.76,21000,0
3/17/22,Shopping,AL,TRUE,88.03,Amex,633,2881.42,27000,0
9/11/22,Groceries,NA,FALSE,190.99,Discover,543,1251.14,22000,0
1/21/22,Shopping,NA,FALSE,90.56,Visa,723,2716.55,32000,1
5/15/22,Groceries,AK,TRUE,143.16,Amex,478,4028.93,86000,0
8/4/22,Groceries,AZ,TRUE,70.79,Amex,660,-621.42,146000,0
5/13/22,Entertainment,AR,TRUE,276.37,Discover,442,2672.11,106000,0
5/28/22,Entertainment,AL,TRUE,286.68,Mastercard,472,3153.57,83000,0
11/21/22,Groceries,NC,TRUE,77.8,Amex,828,1386.66,148000,0
6/23/22,Dining,AL,TRUE,69.1,Visa,642,1403.51,51000,0
11/29/22,Shopping,AL,TRUE,78.29,Discover,604,1901.33,21000,0
12/30/22,Groceries,AL,TRUE,216.26,Mastercard,566,2267.28,13000,0
7/7/22,Shopping,AK,TRUE,94.57,Visa,637,1122.57,23000,0
7/20/22,Groceries,AL,TRUE,71.78,Visa,728,737.29,134000,0
7/13/22,Entertainment,NA,FALSE,106.2,Visa,676,11443.31,91000,0
6/24/22,Dining,AL,TRUE,221.46,Amex,491,6423,87000,0
12/24/22,Shopping,AK,TRUE,235.75,Mastercard,614,4712.47,66000,0
12/25/22,Groceries,NA,FALSE,173.71,Amex,580,1296.18,28000,0
8/19/22,Entertainment,MA,TRUE,53.23,Visa,750,1199.84,54000,0
8/18/22,Shopping,NA,FALSE,73.07,Visa,660,1311.1,22000,0
6/29/22,Shopping,AL,TRUE,52.36,Mastercard,586,9577.36,119000,0
3/30/22,Entertainment,AZ,TRUE,89.83,Visa,562,9265.94,64000,0
7/9/22,Dining,AL,TRUE,119.53,Visa,688,9579.84,141000,0
11/12/22,Shopping,AK,TRUE,61.07,Discover,692,1831.12,141000,1
2/10/22,Groceries,NA,FALSE,218.75,Discover,632,1728.53,26000,0
7/14/22,Shopping,NA,FALSE,260.33,Amex,584,5534.59,73000,0
1/1/22,Entertainment,AZ,TRUE,201.66,Visa,768,182.17,136000,0
12/26/22,Entertainment,OR,TRUE,189.9,Amex,671,1776.99,135000,0
11/22/22,Entertainment,AK,TRUE,106.18,Discover,505,1366.16,17000,0
2/23/22,Shopping,NA,FALSE,42.62,Discover,509,1328.07,23000,0
11/12/22,Entertainment,AZ,TRUE,45,Visa,674,1620.05,53000,0
10/30/22,Entertainment,AK,TRUE,338.13,Visa,645,6635.33,75000,0
10/19/22,Shopping,AL,TRUE,47.35,Visa,568,8805.51,92000,0
12/21/22,Shopping,AK,TRUE,43.67,Amex,679,2185.32,30000,1
7/29/22,Shopping,AL,TRUE,246.53,Amex,533,4573.63,80000,0
2/16/22,Shopping,AK,TRUE,248.89,Discover,545,6027.24,62000,0
9/8/22,Groceries,NA,FALSE,67.22,Visa,595,10911.17,62000,0
4/30/22,Shopping,NA,FALSE,85.62,Mastercard,650,3021.32,37000,0
5/16/22,Entertainment,AL,TRUE,77.83,Discover,617,534.25,17000,0
11/19/22,Entertainment,AL,TRUE,286,Visa,641,3837.98,115000,0
1/3/22,Entertainment,AL,TRUE,206.36,Visa,783,2961.28,130000,0
4/2/22,Shopping,NA,FALSE,48.01,Visa,526,8190.03,106000,0
12/19/22,Dining,AL,TRUE,174.48,Visa,581,2360.24,78000,0
10/13/22,Groceries,AL,TRUE,153.9,Mastercard,522,6860.84,104000,0
1/5/22,Shopping,AL,TRUE,152.31,Visa,812,100.29,141000,0
2/20/22,Groceries,AL,TRUE,279.04,Discover,589,1245.17,21000,0
11/25/22,Entertainment,IA,TRUE,208.77,Amex,741,2136.33,107000,0
3/4/22,Shopping,LA,TRUE,144.1,Visa,736,2740.36,124000,0
11/5/22,Groceries,AL,TRUE,252.68,Discover,643,2136.89,14000,0
3/2/22,Entertainment,AL,TRUE,306.09,Mastercard,487,4548.22,92000,0
10/1/22,Groceries,AR,TRUE,38.32,Mastercard,618,10672.59,94000,1
3/11/22,Shopping,AL,TRUE,248.37,Discover,703,6600.51,53000,0
8/30/22,Groceries,NA,FALSE,135.78,Mastercard,668,1994.9,59000,0
4/15/22,Entertainment,AK,TRUE,269.04,Visa,621,5511.05,81000,0
2/1/22,Travel,AZ,TRUE,1015.52,Mastercard,564,982.24,82000,1
5/4/22,Groceries,AZ,TRUE,92.22,Mastercard,763,-867.1,150000,0
5/15/22,Shopping,NA,FALSE,149.84,Visa,713,1526.38,133000,0
12/1/22,Travel,AK,TRUE,352.75,Mastercard,688,2503.29,57000,0
2/20/22,Entertainment,NA,FALSE,47.12,Discover,708,2070.06,39000,0
7/9/22,Entertainment,AR,TRUE,42.86,Visa,658,2840.62,31000,0
10/26/22,Shopping,AK,TRUE,266.03,Amex,539,1847.83,87000,0
11/27/22,Travel,AL,TRUE,1206.36,Visa,626,6224.44,74000,0
11/23/22,Groceries,AR,TRUE,110.18,Visa,737,1746.9,35000,0
7/2/22,Groceries,NA,FALSE,88.18,Visa,709,968.58,128000,0
10/22/22,Shopping,AK,TRUE,240.2,Mastercard,682,4013.35,79000,0
9/7/22,Shopping,AL,TRUE,232.46,Amex,596,6851.09,69000,0
5/9/22,Dining,AL,TRUE,167.44,Discover,708,2180.79,17000,0
11/30/22,Entertainment,AK,TRUE,296.3,Amex,467,2412.36,76000,0
12/30/22,Shopping,AL,TRUE,237.04,Visa,670,4529.11,71000,0
5/25/22,Entertainment,AZ,TRUE,192.88,Visa,816,401.97,165000,0
6/11/22,Groceries,AK,TRUE,173.71,Mastercard,622,9146.27,69000,0
1/9/22,Groceries,AR,TRUE,167.13,Amex,698,3327.96,78000,0
7/23/22,Shopping,AK,TRUE,148.03,Mastercard,724,394.62,167000,0
9/30/22,Dining,AL,TRUE,198.79,Visa,422,2721.31,72000,0
3/12/22,Entertainment,AR,TRUE,96.11,Mastercard,502,9495.78,129000,0
7/10/22,Shopping,AR,TRUE,51.34,Amex,613,11121.03,83000,0
5/11/22,Entertainment,NA,FALSE,119.44,Amex,539,1083.84,15000,0
3/24/22,Groceries,AK,TRUE,77.99,Amex,647,2488.04,164000,0
5/5/22,Entertainment,AL,TRUE,106.2,Visa,542,2129.48,17000,0
6/11/22,Shopping,NA,FALSE,56.71,Amex,552,10717.43,107000,0
10/27/22,Entertainment,AZ,TRUE,303.97,Visa,634,3915.88,67000,0
5/21/22,Entertainment,AL,TRUE,273.4,Amex,621,7563.54,87000,0
12/25/22,Travel,AZ,TRUE,269.17,Visa,739,1798.66,47000,0
7/9/22,Groceries,AL,TRUE,68.32,Visa,761,3160.02,145000,0
6/18/22,Groceries,AK,TRUE,109.76,Visa,596,2963.95,43000,0
10/2/22,Shopping,AL,TRUE,106.08,Mastercard,709,1624.36,56000,0
7/3/22,Entertainment,AR,TRUE,56.98,Mastercard,558,1177.33,20000,0
6/22/22,Shopping,NA,FALSE,257.93,Discover,598,4944.77,70000,0
5/16/22,Shopping,WI,TRUE,47.92,Visa,663,11697.26,88000,0
11/3/22,Shopping,AL,TRUE,71.74,Amex,706,822.56,146000,1
4/16/22,Entertainment,NA,FALSE,97.58,Mastercard,796,11015.5,128000,0
6/8/22,Groceries,AZ,TRUE,182.82,Visa,614,2113.29,19000,0
5/12/22,Shopping,AZ,TRUE,98.29,Visa,686,842.49,16000,0
1/15/22,Entertainment,AK,TRUE,130.36,Mastercard,647,280.2,15000,0
10/26/22,Groceries,NA,FALSE,151.83,Mastercard,479,3850.59,66000,0
9/24/22,Shopping,AK,TRUE,94.6,Visa,654,1679.71,33000,0
11/14/22,Shopping,AK,TRUE,145.59,Mastercard,804,2737.4,189000,0
5/16/22,Shopping,AL,TRUE,153.67,Amex,791,1811.6,135000,0
10/7/22,Shopping,AR,TRUE,97.36,Discover,706,1397.25,25000,0
11/8/22,Dining,GA,TRUE,106.53,Mastercard,445,8325.11,111000,0
1/15/22,Dining,AL,TRUE,90.91,Visa,788,3040.5,157000,0
9/20/22,Travel,AL,TRUE,313.18,Discover,687,1983.51,42000,0
4/3/22,Entertainment,AL,TRUE,85.89,Visa,612,555.84,23000,0
2/20/22,Shopping,DE,TRUE,153.58,Visa,634,433.2,144000,0
5/8/22,Travel,AZ,TRUE,858.55,Visa,850,8410.49,89000,1
8/1/22,Groceries,AZ,TRUE,73.27,Amex,667,9510.74,88000,0
8/19/22,Shopping,AL,TRUE,89.62,Visa,664,2207.83,42000,0
8/7/22,Shopping,AL,TRUE,71.5,Amex,683,2095.14,37000,1
11/27/22,Entertainment,RI,TRUE,199.89,Mastercard,850,1558.69,149000,0
6/26/22,Dining,AR,TRUE,90.53,Mastercard,656,2503.21,31000,0
4/8/22,Groceries,AL,TRUE,149.9,Discover,549,6196.39,95000,0
7/31/22,Dining,AL,TRUE,213.52,Mastercard,662,4227.22,92000,0
10/26/22,Entertainment,AL,TRUE,214.96,Mastercard,647,1291.97,121000,0
12/16/22,Entertainment,RI,TRUE,195.11,Amex,850,1425.1,134000,0
11/8/22,Dining,AK,TRUE,83.69,Amex,696,10602.13,106000,1
11/14/22,Shopping,AL,TRUE,244.3,Mastercard,595,4347.03,72000,0
3/17/22,Groceries,AL,TRUE,83.78,Amex,658,911.05,130000,0
12/10/22,Groceries,AL,TRUE,208.79,Discover,587,2213.66,23000,0
9/22/22,Shopping,AL,TRUE,69.41,Visa,556,775.22,15000,1
4/13/22,Entertainment,AZ,TRUE,189.71,Amex,724,527.22,138000,0
12/10/22,Groceries,AL,TRUE,242.24,Discover,638,1848.84,20000,0
11/7/22,Travel,AL,TRUE,912.94,Discover,578,5725.73,75000,1
3/28/22,Shopping,AZ,TRUE,252.13,Mastercard,673,5227.43,89000,0
5/18/22,Groceries,AL,TRUE,74.97,Visa,821,909.16,132000,0
4/11/22,Groceries,NA,FALSE,230.61,Mastercard,542,1661.5,14000,0
6/17/22,Entertainment,NA,FALSE,51.85,Discover,723,1697.67,15000,0
11/4/22,Dining,AZ,TRUE,124.44,Discover,557,9085.31,59000,0
8/18/22,Travel,NA,FALSE,1259.72,Visa,573,5632.09,61000,0
4/12/22,Dining,AL,TRUE,149.89,Visa,568,948.53,27000,0
4/14/22,Shopping,AZ,TRUE,153.04,Amex,775,642.72,150000,0
1/30/22,Dining,AL,TRUE,158.39,Visa,607,1658.96,21000,0
12/12/22,Groceries,AL,TRUE,83.07,Visa,777,401.53,176000,0
11/20/22,Groceries,AK,TRUE,75.57,Visa,781,2040.41,139000,0
11/26/22,Dining,AL,TRUE,128.87,Amex,679,843.35,166000,0
10/22/22,Entertainment,AR,TRUE,51.55,Visa,685,2107.82,42000,0
2/21/22,Dining,AL,TRUE,166.73,Amex,519,3487.03,62000,0
7/29/22,Entertainment,AL,TRUE,189.01,Amex,682,271.43,148000,0
5/6/22,Groceries,AL,TRUE,77.95,Amex,657,1871.63,152000,0
12/4/22,Travel,AK,TRUE,1316.41,Visa,558,4175.58,88000,0
11/26/22,Shopping,AL,TRUE,235.04,Mastercard,535,4961.53,111000,0
3/13/22,Entertainment,AL,TRUE,52,Visa,643,2190.92,42000,0
4/6/22,Dining,AL,TRUE,204.11,Visa,473,6482.02,95000,0
12/25/22,Dining,AR,TRUE,448.92,Amex,734,25658.95,584000,0
6/18/22,Groceries,AL,TRUE,142.9,Visa,742,5742.38,84000,0
5/29/22,Dining,AZ,TRUE,99.68,Amex,726,1066.22,129000,0
12/26/22,Shopping,NA,FALSE,85.46,Discover,516,1198.21,19000,0
3/5/22,Entertainment,AR,TRUE,297.3,Mastercard,636,3739.49,89000,0
12/31/22,Travel,NA,FALSE,250.59,Amex,681,1904.54,42000,0
12/6/22,Dining,WV,TRUE,103.2,Amex,664,668.88,147000,0
10/14/22,Shopping,NA,FALSE,63.91,Discover,613,8937.7,99000,1
5/17/22,Dining,AL,TRUE,218.1,Amex,482,8362.7,66000,0
3/12/22,Dining,AL,TRUE,132.8,Discover,559,1586.23,24000,0
7/1/22,Groceries,AL,TRUE,332.91,Amex,801,22131.98,603000,0
11/10/22,Shopping,AL,TRUE,104.19,Amex,695,2399.3,45000,0
10/26/22,Travel,NA,FALSE,1416.72,Amex,427,5790.17,84000,0
4/12/22,Dining,AL,TRUE,98.9,Amex,781,936.03,186000,0
1/23/22,Groceries,AK,TRUE,80.97,Visa,612,10880.85,79000,0
2/27/22,Entertainment,AR,TRUE,196.86,Amex,644,2732.93,134000,0
7/28/22,Entertainment,AL,TRUE,199.82,Visa,710,1289.67,149000,0
12/4/22,Shopping,AL,TRUE,81.31,Discover,630,1776.02,26000,0
12/5/22,Shopping,AL,TRUE,247.85,Visa,682,4734.14,90000,0
5/29/22,Dining,AL,TRUE,114.45,Visa,618,278.31,1.00E+05,0
5/22/22,Groceries,SD,TRUE,197.75,Visa,671,1004.97,15000,0
10/1/22,Entertainment,AK,TRUE,293.52,Discover,594,5869.62,97000,0
8/18/22,Groceries,AL,TRUE,81.45,Mastercard,413,9474.69,118000,0
3/2/22,Shopping,AL,TRUE,59.26,Visa,530,9733.17,71000,0
4/19/22,Travel,AL,TRUE,960.29,Mastercard,749,596.65,148000,0
6/13/22,Entertainment,AZ,TRUE,109.14,Visa,564,1821.35,21000,0
11/18/22,Shopping,NA,FALSE,86.09,Visa,587,1325.5,19000,0
12/24/22,Shopping,NA,FALSE,236.85,Amex,693,4226.05,101000,0
12/31/22,Shopping,AL,TRUE,262.8,Mastercard,479,7288.95,94000,0
10/29/22,Shopping,AL,TRUE,158.54,Mastercard,529,1084.34,120000,0
2/26/22,Groceries,AL,TRUE,76.71,Visa,546,10688.76,64000,0
1/23/22,Entertainment,AL,TRUE,311.17,Visa,593,6819.33,82000,0
11/28/22,Dining,AL,TRUE,229.38,Amex,416,5121.51,98000,0
1/2/22,Groceries,AL,TRUE,250.37,Discover,622,1805.59,15000,0
3/28/22,Dining,AL,TRUE,101.57,Visa,624,797.85,154000,0
2/13/22,Entertainment,NA,FALSE,45.91,Visa,723,1950.8,34000,0
3/17/22,Shopping,NA,FALSE,155.05,Mastercard,685,3188.37,109000,0
2/20/22,Entertainment,AL,TRUE,312.18,Amex,601,4670.86,82000,0
5/8/22,Shopping,NA,FALSE,250.59,Amex,522,7882.25,69000,0
8/1/22,Groceries,NA,FALSE,190.23,Visa,578,1670.29,26000,0
11/3/22,Shopping,AK,TRUE,153.35,Mastercard,609,3789.93,151000,0
2/19/22,Groceries,AL,TRUE,207.7,Visa,601,1230.35,17000,0
2/1/22,Groceries,AZ,TRUE,88.72,Mastercard,574,11443.88,83000,0
9/25/22,Shopping,OH,TRUE,97.67,Mastercard,693,3160.63,58000,0
8/20/22,Groceries,AL,TRUE,75.8,Amex,764,1875.54,133000,0
1/9/22,Shopping,AK,TRUE,253.09,Amex,621,6089.89,60000,0
5/23/22,Entertainment,AK,TRUE,57.68,Visa,662,1991.95,44000,0
4/22/22,Shopping,AR,TRUE,151.96,Amex,667,1578.35,113000,0
8/25/22,Groceries,NA,FALSE,133.28,Visa,409,3652.85,95000,0
6/23/22,Entertainment,NA,FALSE,204.93,Visa,751,623.55,109000,0
5/6/22,Travel,AZ,TRUE,353.66,Discover,565,1383.25,18000,0
11/1/22,Groceries,AL,TRUE,144.59,Visa,481,6310.45,63000,0
9/12/22,Entertainment,AZ,TRUE,198.31,Visa,703,3173.81,168000,0
8/31/22,Groceries,UT,TRUE,124.25,Mastercard,688,1523.79,20000,0
4/26/22,Groceries,NA,FALSE,138.38,Visa,674,3326.13,90000,0
6/28/22,Dining,AL,TRUE,190.33,Amex,567,3475.46,66000,0
10/28/22,Shopping,AL,TRUE,244.65,Visa,432,4439.76,80000,0
8/5/22,Entertainment,AL,TRUE,120.74,Visa,574,1243.02,14000,0
7/31/22,Shopping,AZ,TRUE,111.89,Discover,620,2331.51,37000,0
11/10/22,Groceries,AL,TRUE,76.37,Mastercard,823,1756.49,125000,0
10/25/22,Groceries,AL,TRUE,69.43,Mastercard,673,748.28,138000,0
7/17/22,Dining,AZ,TRUE,79.51,Discover,644,1759.61,118000,0
12/31/22,Entertainment,AZ,TRUE,295.86,Visa,438,5440.34,1.00E+05,0
4/27/22,Groceries,AL,TRUE,69.42,Amex,850,1171.35,141000,1
1/31/22,Entertainment,NA,FALSE,176.69,Amex,786,13631.43,518000,0
8/4/22,Shopping,AL,TRUE,61.21,Discover,650,1725.08,18000,0
7/23/22,Groceries,AK,TRUE,75.47,Visa,659,9522.96,89000,0
5/12/22,Travel,AK,TRUE,1020.58,Discover,776,80.58,126000,1
10/26/22,Travel,AK,TRUE,354.94,Visa,697,1351.14,49000,0
11/25/22,Dining,AL,TRUE,111.37,Mastercard,684,737.85,131000,0
3/29/22,Dining,AZ,TRUE,190.43,Visa,527,6556.93,73000,0
4/19/22,Entertainment,AL,TRUE,279.91,Mastercard,508,6407.47,85000,0
3/19/22,Dining,AK,TRUE,104.78,Amex,820,465.91,105000,0
8/26/22,Groceries,NA,FALSE,141.32,Visa,484,4655.38,84000,0
9/8/22,Entertainment,AL,TRUE,104.13,Mastercard,533,1790.11,15000,0
12/15/22,Travel,LA,TRUE,271.82,Visa,702,1586.55,41000,0
9/9/22,Dining,AR,TRUE,210.45,Amex,625,6077.93,65000,0
12/26/22,Dining,AK,TRUE,191.46,Visa,549,7708.52,81000,0
6/30/22,Shopping,AK,TRUE,261.58,Mastercard,638,6695.2,78000,0
5/31/22,Shopping,WA,TRUE,150.59,Amex,738,1003.63,145000,0
9/14/22,Shopping,AK,TRUE,154.55,Visa,711,674.61,163000,0
11/29/22,Shopping,NA,FALSE,77.47,Visa,633,2222.87,17000,1
11/1/22,Shopping,AK,TRUE,157.73,Visa,583,718.61,170000,0
8/10/22,Groceries,AK,TRUE,73.75,Amex,620,1322.52,157000,0
8/26/22,Groceries,NA,FALSE,177.94,Mastercard,631,677.68,26000,0
8/13/22,Dining,NA,FALSE,144.77,Mastercard,733,9892.52,121000,0
11/23/22,Groceries,NA,FALSE,82.11,Visa,597,-60.05,127000,0
9/24/22,Groceries,AZ,TRUE,112.98,Mastercard,727,1695.11,53000,0
6/8/22,Groceries,AR,TRUE,144.75,Amex,624,6906.54,105000,0
8/5/22,Groceries,AZ,TRUE,171.78,Visa,586,998.9,23000,0
12/29/22,Groceries,AL,TRUE,122.44,Discover,701,2358.14,31000,0
3/27/22,Shopping,AL,TRUE,105.52,Visa,734,1753.16,39000,0
11/25/22,Groceries,NA,FALSE,82.55,Discover,555,10326.74,121000,0
1/9/22,Groceries,AZ,TRUE,89.74,Amex,640,-68.82,151000,0
1/4/22,Dining,AL,TRUE,78.83,Amex,683,1838.28,25000,0
3/30/22,Entertainment,AL,TRUE,305.92,Visa,506,4800.23,62000,0
12/25/22,Dining,AZ,TRUE,169.89,Discover,626,1756.55,24000,0
11/17/22,Shopping,AL,TRUE,103.96,Discover,649,1987.48,60000,0
10/20/22,Groceries,WY,TRUE,127.74,Visa,637,2414.54,41000,0
10/26/22,Shopping,AL,TRUE,142.41,Amex,695,637.46,138000,0
7/22/22,Groceries,AL,TRUE,158,Visa,437,2417.02,88000,0
9/23/22,Entertainment,AR,TRUE,270.35,Amex,494,2600.14,79000,0
5/30/22,Dining,AR,TRUE,174.03,Discover,559,942.67,31000,0
1/4/22,Shopping,WI,TRUE,243.24,Discover,429,3145.35,91000,0
10/31/22,Shopping,AL,TRUE,62.56,Visa,615,5026.68,76000,1
8/8/22,Shopping,AL,TRUE,108.58,Visa,706,2179.34,36000,0
10/18/22,Groceries,AZ,TRUE,85.25,Visa,725,876.59,133000,0
1/27/22,Shopping,NA,FALSE,107.94,Amex,686,2346.1,34000,0
3/14/22,Entertainment,AR,TRUE,100.51,Discover,617,1648.96,15000,0
9/29/22,Entertainment,AZ,TRUE,57.57,Amex,645,2195.49,51000,0
12/26/22,Groceries,NH,TRUE,170.7,Amex,673,5763.41,82000,0
11/11/22,Shopping,AZ,TRUE,82.33,Discover,594,1718.47,23000,0
5/26/22,Groceries,CA,TRUE,231.57,Visa,741,328.47,24000,0
10/2/22,Shopping,NA,FALSE,86.32,Visa,591,1540.69,25000,0
5/12/22,Shopping,AL,TRUE,57.09,Discover,655,11119.76,83000,0
11/16/22,Entertainment,AL,TRUE,214.16,Visa,646,1407.92,136000,0
2/4/22,Dining,AK,TRUE,235.94,Visa,512,3813.89,89000,0
10/15/22,Shopping,AL,TRUE,71.44,Amex,708,10250.66,91000,1
7/10/22,Shopping,NA,FALSE,112.34,Visa,689,2917.66,51000,0
10/11/22,Shopping,AL,TRUE,50.52,Mastercard,614,9381.7,111000,0
8/26/22,Entertainment,NA,FALSE,51.67,Mastercard,656,1861.28,48000,0
10/4/22,Entertainment,AL,TRUE,52.73,Visa,681,1587.51,47000,0
8/21/22,Entertainment,NA,FALSE,193.61,Mastercard,850,873.94,132000,0
2/26/22,Travel,AZ,TRUE,923.12,Visa,785,2257.3,117000,0
1/12/22,Groceries,AZ,TRUE,88.66,Mastercard,532,9307.34,88000,0
12/20/22,Travel,AK,TRUE,955.34,Visa,649,10343.07,82000,1
10/16/22,Shopping,AL,TRUE,51.37,Visa,661,-103.13,140000,1
12/3/22,Shopping,AL,TRUE,248.67,Visa,609,4683.37,86000,0
7/24/22,Shopping,AK,TRUE,65.68,Visa,724,8069.56,135000,1
9/25/22,Shopping,AL,TRUE,38.82,Visa,637,1796.18,9000,1
10/25/22,Entertainment,AK,TRUE,83.08,Discover,565,1905.36,24000,0
2/15/22,Shopping,AL,TRUE,150.69,Amex,518,902.26,155000,0
1/5/22,Groceries,NA,FALSE,177.78,Mastercard,585,1977.41,18000,0
4/22/22,Groceries,AZ,TRUE,33.98,Mastercard,597,10475.88,104000,1
10/1/22,Shopping,AZ,TRUE,95.38,Visa,599,2037,22000,0
1/20/22,Shopping,AL,TRUE,71.77,Visa,636,815.07,30000,1
11/21/22,Entertainment,NA,FALSE,293.01,Amex,533,5490.42,70000,0
1/18/22,Groceries,AZ,TRUE,71.49,Mastercard,753,186.29,146000,0
1/10/22,Groceries,AK,TRUE,61.59,Discover,750,169.12,150000,1
12/20/22,Groceries,AL,TRUE,157.93,Discover,520,6964.09,75000,0
12/26/22,Entertainment,AL,TRUE,188.31,Amex,850,458.28,140000,0
4/16/22,Groceries,AZ,TRUE,156.75,Mastercard,642,5545.17,89000,0
5/15/22,Entertainment,AZ,TRUE,208.51,Discover,601,416.75,152000,0
12/12/22,Shopping,AL,TRUE,73.78,Discover,625,8696.15,114000,1
1/25/22,Groceries,AL,TRUE,64.2,Visa,850,1964.99,142000,0
5/21/22,Shopping,AR,TRUE,64.6,Visa,572,1220.9,16000,0
1/31/22,Groceries,AL,TRUE,79.37,Amex,566,851.67,26000,1
9/8/22,Entertainment,AL,TRUE,110.96,Discover,594,1234.52,23000,0
5/29/22,Shopping,AK,TRUE,66.51,Visa,781,1684.61,130000,1
9/15/22,Groceries,AZ,TRUE,118.09,Visa,594,2179.72,43000,0
3/19/22,Shopping,AR,TRUE,146.18,Discover,588,709.48,136000,0
5/12/22,Shopping,NA,FALSE,150.06,Mastercard,671,2163.67,158000,0
2/2/22,Groceries,AL,TRUE,111.95,Mastercard,488,5458.46,79000,0
12/25/22,Travel,NA,FALSE,13665.41,Amex,784,28764.36,557000,0
10/31/22,Dining,AR,TRUE,144.61,Discover,571,1516.45,4000,0
3/28/22,Entertainment,AL,TRUE,97.67,Visa,636,11233.03,64000,0
11/14/22,Shopping,NA,FALSE,250.56,Visa,544,6861.63,60000,0
7/21/22,Groceries,CA,TRUE,82.47,Amex,812,2441.78,146000,0
2/10/22,Entertainment,AL,TRUE,203.17,Amex,642,-58.37,144000,0
12/4/22,Groceries,AL,TRUE,147.68,Visa,562,5583.49,92000,0
12/28/22,Groceries,AL,TRUE,39.52,Discover,639,1984.77,20000,1
12/28/22,Groceries,NA,FALSE,103.86,Mastercard,732,2498.04,56000,0
8/28/22,Groceries,AL,TRUE,85.21,Visa,569,10318.99,116000,0
8/27/22,Entertainment,AK,TRUE,92.47,Visa,689,11618.87,87000,0
6/24/22,Dining,AL,TRUE,105.98,Amex,716,2427.44,139000,0
12/26/22,Entertainment,CA,TRUE,204.28,Mastercard,769,173.41,140000,0
5/17/22,Entertainment,AL,TRUE,308.53,Visa,614,3714.83,110000,0
2/1/22,Groceries,AL,TRUE,80.73,Mastercard,641,2449.04,147000,0
5/16/22,Dining,AL,TRUE,130.5,Discover,709,10943,116000,0
2/18/22,Dining,AK,TRUE,211.2,Amex,601,5283.89,99000,0
2/21/22,Groceries,AZ,TRUE,190.12,Visa,583,986.4,21000,0
12/27/22,Shopping,AL,TRUE,265.89,Visa,420,4310.68,80000,0
11/25/22,Shopping,AL,TRUE,246.28,Amex,475,6398.44,95000,0
4/28/22,Groceries,AL,TRUE,127.37,Visa,558,4956.23,66000,0
12/18/22,Groceries,AK,TRUE,228.65,Discover,565,1967.44,12000,0
11/4/22,Entertainment,NA,FALSE,187.09,Mastercard,727,1764.27,107000,0
7/19/22,Shopping,AZ,TRUE,51.93,Amex,526,10921.17,109000,0
4/4/22,Entertainment,SC,TRUE,275.59,Amex,749,7022.78,68000,0
9/20/22,Entertainment,AL,TRUE,201.33,Amex,708,2449.55,134000,0
12/11/22,Travel,AK,TRUE,939.99,Mastercard,488,11002.96,127000,1
6/5/22,Shopping,AK,TRUE,253.64,Amex,569,6640.8,87000,0
9/29/22,Groceries,AL,TRUE,64.53,Visa,627,617.58,108000,0
1/15/22,Groceries,AL,TRUE,91.81,Visa,627,1145.9,158000,0
3/25/22,Entertainment,AL,TRUE,547.71,Amex,749,21094.48,422000,0
5/22/22,Groceries,TX,TRUE,197.17,Visa,639,1551.92,27000,0
6/17/22,Entertainment,AR,TRUE,108.87,Visa,592,1448.2,25000,0
7/4/22,Groceries,MD,TRUE,240.87,Mastercard,599,991.1,13000,0
8/27/22,Groceries,AL,TRUE,156.91,Mastercard,575,4294.75,69000,0
11/25/22,Shopping,AZ,TRUE,84.02,Visa,570,1797,30000,0
8/9/22,Entertainment,NA,FALSE,207.97,Visa,751,10.04,119000,0
12/5/22,Shopping,AK,TRUE,71.01,Visa,620,1730.56,25000,0
9/7/22,Shopping,AL,TRUE,88.13,Visa,566,6044.69,85000,1
4/10/22,Entertainment,AR,TRUE,177.82,Mastercard,807,-668.72,137000,0
12/11/22,Entertainment,NA,FALSE,308.15,Amex,461,3599.23,84000,0
11/23/22,Dining,UT,TRUE,97.26,Mastercard,691,655.62,118000,0
1/7/22,Travel,AR,TRUE,1585.78,Amex,486,5986.82,66000,0
11/16/22,Entertainment,AK,TRUE,581.03,Mastercard,713,19444.82,333000,0
1/27/22,Shopping,AL,TRUE,80.34,Visa,635,5879.37,76000,1
11/2/22,Dining,AL,TRUE,102.18,Visa,718,-529.77,119000,0
12/28/22,Shopping,AK,TRUE,245.57,Amex,541,7293.89,102000,0
12/4/22,Entertainment,AL,TRUE,154.7,Visa,634,9261.12,66000,1
5/19/22,Shopping,AK,TRUE,242.31,Mastercard,402,5189.95,93000,0
10/7/22,Groceries,AL,TRUE,76.3,Visa,710,2126.18,128000,0
6/8/22,Entertainment,NA,FALSE,204.23,Amex,850,1407.76,136000,0
8/9/22,Shopping,AL,TRUE,245.15,Discover,552,6353.76,96000,0
9/5/22,Groceries,AZ,TRUE,111.7,Amex,635,996.21,13000,0
